product_group_id,image_uuid,url
35828,"b63d90f3-0ada-418d-bd7e-0d2fdd988a2d","https://prime.sweedpos.com/store_setup/products/product/35828"
35834,"1390adb7-7bff-4376-b67b-421cd4c5f1e0","https://prime.sweedpos.com/store_setup/products/product/35834"
35882,"9e57814c-e08e-4c45-a772-208a6c6d039c","https://prime.sweedpos.com/store_setup/products/product/35882"
35692,"10cb5d2e-a6d7-4ac7-ba8f-adcc4b1b73f1","https://prime.sweedpos.com/store_setup/products/product/35692"
35693,"b0a0c8d3-f92b-4fdc-871a-0af93344c863","https://prime.sweedpos.com/store_setup/products/product/35693"
35694,"c4227892-a467-4777-b2c5-1052db60ca4a","https://prime.sweedpos.com/store_setup/products/product/35694"
35712,"7560b0c9-7750-4cc2-9438-4a9c7966e55e","https://prime.sweedpos.com/store_setup/products/product/35712"
35716,"318aaeb4-d6a8-46f5-9165-ce5b1262a7b3","https://prime.sweedpos.com/store_setup/products/product/35716"
35792,"20341b4b-ee2b-47bd-9949-e87e88c4a36c","https://prime.sweedpos.com/store_setup/products/product/35792"
73121,"b4ebd3c0-e4a3-4873-a6f8-15f11db6244b","https://prime.sweedpos.com/store_setup/products/product/73121"
73137,"f469762f-7ed9-43e4-9f8e-da96152bc207","https://prime.sweedpos.com/store_setup/products/product/73137"
35741,"e22b518c-6556-4c85-8f3c-05504fb394ff","https://prime.sweedpos.com/store_setup/products/product/35741"
35745,"4f50ad5c-8ef1-4c61-b4b3-f569c8e0f87e","https://prime.sweedpos.com/store_setup/products/product/35745"
35746,"c8cc8b79-285c-4f06-ab7b-60d99d2a2bb1","https://prime.sweedpos.com/store_setup/products/product/35746"
35747,"6a70d988-fb53-473e-a12b-0d7fee1c18e5","https://prime.sweedpos.com/store_setup/products/product/35747"
35750,"8ff159c9-fe6f-45b3-82ac-3c66e472db66","https://prime.sweedpos.com/store_setup/products/product/35750"
78752,"3a8d70a4-f4f0-4d88-8c35-f72b44da8d55","https://prime.sweedpos.com/store_setup/products/product/78752"
35810,"3ea2d8bb-64b8-4d64-b0e5-4b3a6082b645","https://prime.sweedpos.com/store_setup/products/product/35810"
35797,"92d3090c-d13e-4398-be13-f4b72589f387","https://prime.sweedpos.com/store_setup/products/product/35797"
35798,"f697becf-a822-4ed8-b72f-f2b20b666512","https://prime.sweedpos.com/store_setup/products/product/35798"
35709,"3260551b-4fa8-42f1-b14f-f968f5d2cefc","https://prime.sweedpos.com/store_setup/products/product/35709"
35711,"677d3c66-d5f8-45bf-b3b5-1b6f4b7fc334","https://prime.sweedpos.com/store_setup/products/product/35711"
35710,"1cceb7f8-3086-4d6f-b9fd-6803f01cd884","https://prime.sweedpos.com/store_setup/products/product/35710"
35676,"15648539-5e79-465d-b922-6cbc46c92448","https://prime.sweedpos.com/store_setup/products/product/35676"
35779,"8b4a7e83-5d5d-4807-bcd5-1d20c641de67","https://prime.sweedpos.com/store_setup/products/product/35779"
35695,"6640b44d-49f3-42c0-aa94-2946058c731e","https://prime.sweedpos.com/store_setup/products/product/35695"
35820,"002306e1-3ea9-4806-8efb-2f0a88bfa77b","https://prime.sweedpos.com/store_setup/products/product/35820"
35835,"77a124a8-0600-4770-b975-df0137aa27b3","https://prime.sweedpos.com/store_setup/products/product/35835"
35699,"dc2098e3-62d3-4042-bf4e-b8e1f570f8d8","https://prime.sweedpos.com/store_setup/products/product/35699"
35808,"065bd517-e1a7-42b8-8973-65113510e037","https://prime.sweedpos.com/store_setup/products/product/35808"
35816,"36260e22-9319-4a29-9ab3-1be23ab854f4","https://prime.sweedpos.com/store_setup/products/product/35816"
35817,"49064075-0e93-4618-9970-e52dd1c9190e","https://prime.sweedpos.com/store_setup/products/product/35817"
35742,"b8f2618a-528d-46b9-b88d-141ff76307ae","https://prime.sweedpos.com/store_setup/products/product/35742"
35759,"3db6882c-1ede-495a-bd19-cf29bf509c1d","https://prime.sweedpos.com/store_setup/products/product/35759"
35761,"b7a56f7d-4b92-4c78-8277-d3b5ef671e9b","https://prime.sweedpos.com/store_setup/products/product/35761"
79483,"9a272cf1-2f44-4bc9-bb4d-f87ea9e4b738","https://prime.sweedpos.com/store_setup/products/product/79483"
35811,"11093828-1ac3-48d1-8d0a-4bd0d0accda2","https://prime.sweedpos.com/store_setup/products/product/35811"
35812,"e55724bd-e423-4e22-aab1-0ece5f66b320","https://prime.sweedpos.com/store_setup/products/product/35812"
35813,"3e4ff5c2-cdc0-4afa-a5dd-8deb4552e69e","https://prime.sweedpos.com/store_setup/products/product/35813"
35814,"5251ba68-b946-4118-921c-d89e46569dac","https://prime.sweedpos.com/store_setup/products/product/35814"
35701,"a603e214-66a7-41a4-9514-e82802cdb72b","https://prime.sweedpos.com/store_setup/products/product/35701"
35772,"1fbae82d-e60f-4439-b9bc-76aee53bae5b","https://prime.sweedpos.com/store_setup/products/product/35772"
35778,"d080ae83-daaf-4beb-baf8-b6d9b64bd392","https://prime.sweedpos.com/store_setup/products/product/35778"
35728,"da638b8d-8084-4594-bbeb-2e2903f8397a","https://prime.sweedpos.com/store_setup/products/product/35728"
35760,"ef67f641-c238-4168-953e-68028c0ef66b","https://prime.sweedpos.com/store_setup/products/product/35760"
35815,"0785468c-ccc2-4f84-acf3-c1aa6f3d2a5c","https://prime.sweedpos.com/store_setup/products/product/35815"
35690,"7943e3fe-465e-43a7-885b-e2e053527033","https://prime.sweedpos.com/store_setup/products/product/35690"
35696,"47280827-fa3b-4441-b4a4-76ea17d1861b","https://prime.sweedpos.com/store_setup/products/product/35696"
35698,"cbde7e39-5f98-4948-99fa-fd0fb91935d4","https://prime.sweedpos.com/store_setup/products/product/35698"
35735,"65b2e6a2-8d88-4ed0-a1f5-d0430f4c4455","https://prime.sweedpos.com/store_setup/products/product/35735"
35791,"7796a7a0-4496-4b5b-9981-74c920883c81","https://prime.sweedpos.com/store_setup/products/product/35791"
35793,"0fd8d357-3318-4971-be4d-21e4134d30d3","https://prime.sweedpos.com/store_setup/products/product/35793"
35806,"d66b6291-28d2-49d9-9b4d-b7cce596a263","https://prime.sweedpos.com/store_setup/products/product/35806"
60621,"eb6baad8-91ef-49b3-a208-23440d3724c8","https://prime.sweedpos.com/store_setup/products/product/60621"
35872,"063c6dcb-a7c0-423a-8b96-481248cb5604","https://prime.sweedpos.com/store_setup/products/product/35872"
35873,"e31127fb-b914-4c95-b36a-6e37eb780faf","https://prime.sweedpos.com/store_setup/products/product/35873"
72351,"f5181b75-9b77-4fac-8f21-62de39e3e171","https://prime.sweedpos.com/store_setup/products/product/72351"
72358,"e905ca85-aada-4d96-90dc-939b50072cfb","https://prime.sweedpos.com/store_setup/products/product/72358"
35748,"5416fd0c-d541-48d5-8f00-863b3b47ee2c","https://prime.sweedpos.com/store_setup/products/product/35748"
37784,"edee0742-726c-424b-982f-e6b66260008c","https://prime.sweedpos.com/store_setup/products/product/37784"
35752,"ff6e0937-31a4-404d-9a27-28d11c99930d","https://prime.sweedpos.com/store_setup/products/product/35752"
